시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간
2010.06,울산,1.38,,,2619,73.000,37680,,
2010.06,인천,1.22,,,2885,71.225,80812,,
2010.06,전남,1.55,,,2894,64.567,58101,,
2010.06,전북,1.39,,,3890,63.408,55741,,
2010.06,제주,1.47,,,979,69.375,14533,,
2010.06,충남,1.49,,,3022,66.408,61801,,
2010.06,충북,1.41,,,2466,66.067,46975,,
2010.07,강원,1.33,,,2465,63.800,43023,,
2010.07,경기,1.31,,,18410,75.950,342428,,
2010.07,경남,1.43,,,6130,71.500,100684,,
2010.07,경북,1.41,,,3654,69.250,76858,,
2010.07,광주,1.23,,,2378,73.600,40863,,
2010.07,대구,1.13,,,3828,75.900,67650,,
2010.07,대전,1.23,,,2193,74.300,41760,,
2010.07,부산,1.06,,,4943,71.200,110535,,
2010.07,서울,1.01,,,13322,77.250,282528,,
2010.07,세종,0.00,,,,,,,
2010.07,울산,1.38,,,2616,72.900,37564,,
2010.07,인천,1.22,,,2878,71.050,80616,,
2010.07,전남,1.55,,,2894,64.300,58110,,
2010.07,전북,1.39,,,3899,63.050,55633,,
2010.07,제주,1.48,,,976,69.250,14502,,
2010.07,충남,1.49,,,3010,66.450,61675,,
2010.07,충북,1.42,,,2462,65.900,46956,,
2010.08,강원,1.33,,,2466,63.350,42912,,
2010.08,경기,1.31,,,18454,75.858,341706,,
2010.08,경남,1.43,,,6104,71.150,100519,,
2010.08,경북,1.41,,,3667,69.125,76854,,
2010.08,광주,1.23,,,2362,73.450,40807,,
2010.08,대구,1.13,,,3814,75.650,67337,,
2010.08,대전,1.24,,,2189,74.117,41614,,
2010.08,부산,1.06,,,4957,70.950,110396,,
2010.08,서울,1.01,,,13348,77.208,281433,,
2010.08,세종,0.00,,,,,,,
2010.08,울산,1.38,,,2613,72.800,37447,,
2010.08,인천,1.22,,,2870,70.875,80419,,
2010.08,전남,1.56,,,2894,64.033,58119,,
2010.08,전북,1.39,,,3908,62.692,55525,,
2010.08,제주,1.48,,,972,69.125,14470,,
2010.08,충남,1.49,,,2999,66.492,61549,,
2010.08,충북,1.42,,,2458,65.733,46938,,
2010.09,강원,1.33,,,2468,62.900,42801,,
2010.09,경기,1.31,,,18498,75.767,340983,,
2010.09,경남,1.44,,,6077,70.800,100353,,
2010.09,경북,1.42,,,3681,69.000,76850,,
2010.09,광주,1.23,,,2346,73.300,40752,,
2010.09,대구,1.13,,,3801,75.400,67023,,
2010.09,대전,1.24,,,2185,73.933,41467,,
2010.09,부산,1.07,,,4971,70.700,110258,,
2010.09,서울,1.01,,,13374,77.167,280337,,
2010.09,세종,0.00,,,,,,,
2010.09,울산,1.39,,,2611,72.700,37330,,
2010.09,인천,1.23,,,2862,70.700,80223,,
2010.09,전남,1.56,,,2893,63.767,58129,,
2010.09,전북,1.39,,,3918,62.333,55418,,
2010.09,제주,1.48,,,969,69.000,14439,,
2010.09,충남,1.49,,,2988,66.533,61422,,
2010.09,충북,1.42,,,2453,65.567,46919,,
2010.10,강원,1.33,,,2470,62.450,42690,,
2010.10,경기,1.31,,,18542,75.675,340261,,
2010.10,경남,1.44,,,6050,70.450,100188,,
2010.10,경북,1.42,,,3694,68.875,76845,,
2010.10,광주,1.23,,,2330,73.150,40696,,
2010.10,대구,1.14,,,3787,75.150,66710,,
2010.10,대전,1.25,,,2180,73.750,41320,,
2010.10,부산,1.07,,,4984,70.450,110119,,
2010.10,서울,1.01,,,13400,77.125,279242,,
2010.10,세종,0.00,,,,,,,
2010.10,울산,1.39,,,2608,72.600,37213,,
2010.10,인천,1.23,,,2854,70.525,80026,,
2010.10,전남,1.56,,,2892,63.500,58138,,
2010.10,전북,1.40,,,3928,61.975,55310,,
2010.10,제주,1.48,,,966,68.875,14408,,
2010.10,충남,1.49,,,2977,66.575,61296,,
2010.10,충북,1.42,,,2448,65.400,46900,,
2010.11,강원,1.33,,,2471,62.000,42578,,
2010.11,경기,1.31,,,18586,75.583,339538,,
2010.11,경남,1.44,,,6024,70.100,100023,,
2010.11,경북,1.42,,,3708,68.750,76841,,
2010.11,광주,1.23,,,2314,73.000,40640,,
2010.11,대구,1.14,,,3773,74.900,66396,,
2010.11,대전,1.25,,,2176,73.567,41174,,
2010.11,부산,1.07,,,4998,70.200,109980,,
2010.11,서울,1.01,,,13426,77.083,278147,,
2010.11,세종,0.00,,,,,,,
2010.11,울산,1.39,,,2605,72.500,37096,,
2010.11,인천,1.23,,,2846,70.350,79830,,
2010.11,전남,1.56,,,2892,63.233,58147,,
2010.11,전북,1.40,,,3937,61.617,55202,,
2010.11,제주,1.48,,,963,68.750,14377,,
2010.11,충남,1.49,,,2966,66.617,61170,,
2010.11,충북,1.42,,,2444,65.233,46881,,
2010.12,강원,1.34,,,2472,61.550,42467,,
2010.12,경기,1.31,,,18630,75.492,338816,,
2010.12,경남,1.44,,,5997,69.750,99857,,
2010.12,경북,1.43,,,3721,68.625,76836,,
2010.12,광주,1.23,,,2297,72.850,40585,,
2010.12,대구,1.14,,,3760,74.650,66083,,
2010.12,대전,1.26,,,2172,73.383,41027,,
2010.12,부산,1.08,,,5012,69.950,109842,,
2010.12,서울,1.01,,,13451,77.042,277051,,
2010.12,세종,0.00,,,,,,,
2010.12,울산,1.39,,,2603,72.400,36979,,
2010.12,인천,1.23,,,2839,70.175,79633,,
2010.12,전남,1.57,,,2892,62.967,58157,,
2010.12,전북,1.40,,,3946,61.258,55095,,
2010.12,제주,1.49,,,960,68.625,14346,,
2010.12,충남,1.49,,,2955,66.658,61043,,
2010.12,충북,1.43,,,2440,65.067,46862,,
2011.01,강원,1.34,,99.250,2474,61.100,42356,,2092.8
2011.01,경기,1.31,,120.170,18674,75.400,338093,,2086.8
2011.01,경남,1.45,,109.430,5970,69.400,99692,,2061.6
2011.01,경북,1.43,,100.700,3735,68.500,76832,,2029.2
2011.01,광주,1.23,,119.580,2281,72.700,40529,,2090.4
2011.01,대구,1.15,,120.220,3746,74.400,65769,,2150.4
2011.01,대전,1.26,,115.650,2168,73.200,40880,,2076.0
2011.01,부산,1.08,,114.050,5026,69.700,109703,,2119.2
2011.01,서울,1.01,,115.030,13477,77.000,275956,,2046.0
2011.01,세종,0.00,,,,,,,
2011.01,울산,1.39,,117.550,2600,72.300,36862,,1986.0
2011.01,인천,1.23,,116.600,2831,70.000,79437,,2127.6
2011.01,전남,1.57,,94.920,2891,62.700,58166,,2094.0
2011.01,전북,1.41,,99.050,3956,60.900,54987,,2076.0
2011.01,제주,1.49,,115.410,957,68.500,14315,,2169.6
2011.01,충남,1.50,,104.620,2944,66.700,60917,,2044.8
2011.01,충북,1.43,,106.120,2435,64.900,46843,,2046.0
2011.02,강원,1.34,,99.153,2462,61.383,42752,,2086.0
2011.02,경기,1.32,,119.993,18662,75.025,337681,,2078.0
2011.02,경남,1.45,,109.313,5966,69.333,100507,,2055.1
2011.02,경북,1.44,,100.633,3732,68.425,77725,,2021.4
2011.02,광주,1.24,,119.309,2261,72.542,40746,,2079.9
2011.02,대구,1.15,,119.981,3729,74.483,66111,,2144.6
2011.02,대전,1.27,,115.395,2168,73.217,40936,,2070.5
2011.02,부산,1.08,,113.846,5012,69.617,110714,,2110.7
2011.02,서울,1.02,,114.987,13495,76.708,275540,,2037.6
2011.02,세종,0.00,,,,,,,
2011.02,울산,1.40,,117.313,2595,72.183,36631,,1977.9
2011.02,인천,1.24,,116.362,2873,69.717,79657,,2117.8
2011.02,전남,1.57,,94.849,2887,62.650,59169,,2085.1
2011.02,전북,1.41,,98.941,3960,60.992,55720,,2065.6
2011.02,제주,1.50,,115.243,959,68.333,14497,,2161.1
2011.02,충남,1.50,,104.536,2927,66.242,61404,,2037.2
2011.02,충북,1.43,,105.998,2432,64.817,47204,,2040.7
2011.03,강원,1.34,,99.057,2451,61.667,43149,,2079.2
2011.03,경기,1.32,,119.817,18650,74.650,337270,,2069.2
2011.03,경남,1.46,,109.197,5961,69.267,101322,,2048.6
2011.03,경북,1.44,,100.565,3728,68.350,78618,,2013.6
2011.03,광주,1.24,,119.038,2240,72.383,40964,,2069.4
2011.03,대구,1.16,,119.742,3712,74.567,66453,,2138.8
2011.03,대전,1.27,,115.140,2168,73.233,40992,,2065.0
2011.03,부산,1.09,,113.642,4998,69.533,111724,,2102.2
2011.03,서울,1.02,,114.943,13512,76.417,275123,,2029.2
2011.03,세종,0.00,,,,,,,
2011.03,울산,1.41,,117.077,2589,72.067,36401,,1969.8
2011.03,인천,1.24,,116.125,2916,69.433,79878,,2108.0
2011.03,전남,1.58,,94.778,2883,62.600,60172,,2076.2
2011.03,전북,1.41,,98.832,3964,61.083,56454,,2055.2
2011.03,제주,1.51,,115.077,961,68.167,14679,,2152.6
2011.03,충남,1.51,,104.452,2910,65.783,61891,,2029.6
2011.03,충북,1.44,,105.875,2428,64.733,47566,,2035.4
2011.04,강원,1.35,,98.960,2439,61.950,43545,,2072.4
2011.04,경기,1.32,,119.640,18638,74.275,336858,,2060.4
2011.04,경남,1.46,,109.080,5956,69.200,102138,,2042.1
2011.04,경북,1.45,,100.498,3725,68.275,79512,,2005.8
2011.04,광주,1.25,,118.767,2220,72.225,41182,,2058.9
2011.04,대구,1.16,,119.502,3695,74.650,66796,,2133.0
2011.04,대전,1.27,,114.885,2168,73.250,41048,,2059.5
2011.04,부산,1.09,,113.438,4984,69.450,112734,,2093.7
2011.04,서울,1.03,,114.900,13530,76.125,274706,,2020.8
2011.04,세종,0.00,,,,,,,
2011.04,울산,1.42,,116.840,2584,71.950,36170,,1961.7
2011.04,인천,1.25,,115.887,2958,69.150,80098,,2098.2
2011.04,전남,1.59,,94.707,2880,62.550,61175,,2067.3
2011.04,전북,1.41,,98.722,3968,61.175,57187,,2044.8
2011.04,제주,1.51,,114.910,963,68.000,14862,,2144.1
2011.04,충남,1.51,,104.368,2892,65.325,62378,,2022.0
2011.04,충북,1.44,,105.752,2424,64.650,47927,,2030.1
2011.05,강원,1.35,,98.863,2428,62.233,43941,,2065.6
2011.05,경기,1.33,,119.463,18626,73.900,336446,,2051.6
2011.05,경남,1.46,,108.963,5952,69.133,102953,,2035.6
2011.05,경북,1.45,,100.430,3722,68.200,80405,,1998.0
2011.05,광주,1.25,,118.497,2200,72.067,41399,,2048.4
2011.05,대구,1.17,,119.263,3678,74.733,67138,,2127.2
2011.05,대전,1.28,,114.630,2168,73.267,41105,,2054.0
2011.05,부산,1.10,,113.233,4970,69.367,113745,,2085.2
2011.05,서울,1.03,,114.857,13547,75.833,274290,,2012.4
2011.05,세종,0.00,,,,,,,
2011.05,울산,1.42,,116.603,2578,71.833,35940,,1953.6
2011.05,인천,1.25,,115.650,3000,68.867,80318,,2088.4
2011.05,전남,1.59,,94.637,2876,62.500,62178,,2058.4
2011.05,전북,1.42,,98.613,3972,61.267,57921,,2034.4
2011.05,제주,1.52,,114.743,965,67.833,15044,,2135.6
2011.05,충남,1.52,,104.283,2875,64.867,62865,,2014.4
2011.05,충북,1.45,,105.630,2421,64.567,48289,,2024.8
2011.06,강원,1.35,,98.767,2416,62.517,44338,,2058.8
2011.06,경기,1.33,,119.287,18614,73.525,336034,,2042.8
2011.06,경남,1.47,,108.847,5948,69.067,103768,,2029.1
2011.06,경북,1.46,,100.362,3719,68.125,81298,,1990.2
2011.06,광주,1.26,,118.226,2180,71.908,41616,,2037.9
2011.06,대구,1.18,,119.024,3661,74.817,67480,,2121.4
2011.06,대전,1.28,,114.375,2168,73.283,41161,,2048.5
2011.06,부산,1.10,,113.029,4956,69.283,114756,,2076.7
2011.06,서울,1.03,,114.813,13565,75.542,273874,,2004.0
2011.06,세종,0.00,,,,,,,
2011.06,울산,1.43,,116.367,2573,71.717,35709,,1945.5
2011.06,인천,1.26,,115.412,3042,68.583,80538,,2078.6
2011.06,전남,1.60,,94.566,2872,62.450,63181,,2049.5
2011.06,전북,1.42,,98.504,3976,61.358,58654,,2024.0
2011.06,제주,1.53,,114.577,967,67.667,15226,,2127.1
2011.06,충남,1.53,,104.199,2858,64.408,63352,,2006.8
2011.06,충북,1.45,,105.508,2418,64.483,48650,,2019.5
2011.07,강원,1.36,,98.670,2404,62.800,44734,,2052.0
2011.07,경기,1.33,,119.110,18602,73.150,335622,,2034.0
2011.07,경남,1.47,,108.730,5943,69.000,104583,,2022.6
2011.07,경북,1.46,,100.295,3716,68.050,82192,,1982.4
2011.07,광주,1.26,,117.955,2160,71.750,41834,,2027.4
2011.07,대구,1.18,,118.785,3644,74.900,67822,,2115.6
2011.07,대전,1.29,,114.120,2168,73.300,41217,,2043.0
2011.07,부산,1.11,,112.825,4942,69.200,115766,,2068.2
2011.07,서울,1.04,,114.770,13582,75.250,273457,,1995.6
2011.07,세종,0.00,,,,,,,
2011.07,울산,1.44,,116.130,2568,71.600,35478,,1937.4
2011.07,인천,1.27,,115.175,3084,68.300,80758,,2068.8
2011.07,전남,1.60,,94.495,2868,62.400,64184,,2040.6
2011.07,전북,1.42,,98.395,3980,61.450,59388,,2013.6
2011.07,제주,1.54,,114.410,968,67.500,15408,,2118.6
2011.07,충남,1.53,,104.115,2841,63.950,63840,,1999.2
2011.07,충북,1.46,,105.385,2414,64.400,49012,,2014.2
2011.08,강원,1.36,,98.573,2393,63.083,45130,,2045.2
2011.08,경기,1.34,,118.933,18590,72.775,335211,,2025.2
2011.08,경남,1.48,,108.613,5938,68.933,105398,,2016.1
2011.08,경북,1.47,,100.228,3712,67.975,83085,,1974.6
2011.08,광주,1.27,,117.684,2139,71.592,42052,,2016.9
2011.08,대구,1.19,,118.546,3627,74.983,68164,,2109.8
2011.08,대전,1.29,,113.865,2167,73.317,41273,,2037.5
2011.08,부산,1.11,,112.621,4929,69.117,116776,,2059.7
2011.08,서울,1.04,,114.727,13600,74.958,273040,,1987.2
2011.08,세종,0.00,,,,,,,
2011.08,울산,1.44,,115.893,2562,71.483,35248,,1929.3
2011.08,인천,1.27,,114.938,3127,68.017,80979,,2059.0
2011.08,전남,1.61,,94.424,2864,62.350,65188,,2031.7
2011.08,전북,1.43,,98.286,3985,61.542,60121,,2003.2
2011.08,제주,1.55,,114.243,970,67.333,15590,,2110.1
2011.08,충남,1.54,,104.031,2824,63.492,64327,,1991.6
2011.08,충북,1.46,,105.263,2410,64.317,49373,,2008.9
2011.09,강원,1.36,,98.477,2381,63.367,45527,,2038.4
2011.09,경기,1.34,,118.757,18578,72.400,334799,,2016.4
2011.09,경남,1.48,,108.497,5934,68.867,106213,,2009.6
2011.09,경북,1.47,,100.160,3709,67.900,83978,,1966.8
2011.09,광주,1.27,,117.413,2119,71.433,42269,,2006.4
2011.09,대구,1.19,,118.307,3610,75.067,68506,,2104.0
2011.09,대전,1.30,,113.610,2167,73.333,41329,,2032.0
2011.09,부산,1.12,,112.417,4915,69.033,117787,,2051.2
2011.09,서울,1.04,,114.683,13618,74.667,272624,,1978.8
2011.09,세종,0.00,,,,,,,
2011.09,울산,1.45,,115.657,2557,71.367,35017,,1921.2
2011.09,인천,1.28,,114.700,3169,67.733,81199,,2049.2
2011.09,전남,1.62,,94.353,2860,62.300,66191,,2022.8
2011.09,전북,1.43,,98.177,3989,61.633,60854,,1992.8
2011.09,제주,1.56,,114.077,972,67.167,15772,,2101.6
2011.09,충남,1.55,,103.947,2807,63.033,64814,,1984.0
2011.09,충북,1.47,,105.140,2407,64.233,49734,,2003.6
2011.10,강원,1.37,,98.380,2370,63.650,45923,,2031.6
2011.10,경기,1.34,,118.580,18566,72.025,334387,,2007.6
2011.10,경남,1.49,,108.380,5930,68.800,107028,,2003.1
2011.10,경북,1.48,,100.093,3706,67.825,84871,,1959.0
2011.10,광주,1.28,,117.142,2099,71.275,42486,,1995.9
2011.10,대구,1.20,,118.067,3593,75.150,68848,,2098.2
2011.10,대전,1.30,,113.355,2167,73.350,41386,,2026.5
2011.10,부산,1.12,,112.212,4901,68.950,118798,,2042.7
2011.10,서울,1.05,,114.640,13635,74.375,272208,,1970.4
2011.10,세종,0.00,,,,,,,
2011.10,울산,1.46,,115.420,2551,71.250,34787,,1913.1
2011.10,인천,1.28,,114.463,3211,67.450,81419,,2039.4
2011.10,전남,1.62,,94.282,2856,62.250,67194,,2013.9
2011.10,전북,1.43,,98.067,3993,61.725,61588,,1982.4
2011.10,제주,1.57,,113.910,974,67.000,15954,,2093.1
2011.10,충남,1.55,,103.862,2790,62.575,65301,,1976.4
2011.10,충북,1.47,,105.018,2404,64.150,50096,,1998.3
2011.11,강원,1.37,,98.283,2358,63.933,46319,,2024.8
2011.11,경기,1.35,,118.403,18554,71.650,333976,,1998.8
2011.11,경남,1.49,,108.263,5925,68.733,107844,,1996.6
2011.11,경북,1.48,,100.025,3702,67.750,85764,,1951.2
2011.11,광주,1.28,,116.872,2078,71.117,42704,,1985.4
2011.11,대구,1.21,,117.828,3576,75.233,69191,,2092.4
2011.11,대전,1.31,,113.100,2167,73.367,41442,,2021.0
2011.11,부산,1.13,,112.008,4887,68.867,119808,,2034.2
2011.11,서울,1.05,,114.597,13653,74.083,271791,,1962.0
2011.11,세종,0.00,,,,,,,
2011.11,울산,1.47,,115.183,2546,71.133,34556,,1905.0
2011.11,인천,1.29,,114.225,3254,67.167,81640,,2029.6
2011.11,전남,1.63,,94.212,2853,62.200,68197,,2005.0
2011.11,전북,1.43,,97.958,3997,61.817,62321,,1972.0
2011.11,제주,1.58,,113.743,976,66.833,16137,,2084.6
2011.11,충남,1.56,,103.778,2772,62.117,65788,,1968.8
2011.11,충북,1.48,,104.895,2400,64.067,50457,,1993.0
2011.12,강원,1.37,,98.187,2347,64.217,46716,,2018.0
2011.12,경기,1.35,,118.227,18542,71.275,333564,,1990.0
2011.12,경남,1.50,,108.147,5920,68.667,108659,,1990.1
2011.12,경북,1.48,,99.957,3699,67.675,86658,,1943.4
2011.12,광주,1.29,,116.601,2058,70.958,42922,,1974.9
2011.12,대구,1.21,,117.589,3559,75.317,69533,,2086.6
2011.12,대전,1.31,,112.845,2167,73.383,41498,,2015.5
2011.12,부산,1.13,,111.804,4873,68.783,120818,,2025.7
2011.12,서울,1.06,,114.553,13670,73.792,271374,,1953.6
2011.12,세종,0.00,,,,,,,
2011.12,울산,1.47,,114.947,2540,71.017,34326,,1896.9
2011.12,인천,1.30,,113.987,3296,66.883,81860,,2019.8
2011.12,전남,1.64,,94.141,2849,62.150,69200,,1996.1
2011.12,전북,1.44,,97.849,4001,61.908,63055,,1961.6
2011.12,제주,1.59,,113.577,978,66.667,16319,,2076.1
2011.12,충남,1.56,,103.694,2755,61.658,66275,,1961.2
2011.12,충북,1.48,,104.773,2396,63.983,50819,,1987.7
2012.01,강원,1.37,50.8,98.090,2335,64.500,47112,72.10,2011.2
2012.01,경기,1.35,58.2,118.050,18530,70.900,333152,83.10,1981.2
2012.01,경남,1.50,58.9,108.030,5916,68.600,109474,73.2,1983.6
2012.01,경북,1.49,58.0,99.890,3696,67.600,87551,69.0,1935.6
2012.01,광주,1.29,55.5,116.330,2038,70.800,43139,81.4,1964.4
2012.01,대구,1.22,57.9,117.350,3542,75.400,69875,76.5,2080.8
2012.01,대전,1.31,55.8,112.590,2167,73.400,41554,81.4,2010.0
2012.01,부산,1.14,55.2,111.600,4859,68.700,121829,76.3,2017.2
2012.01,서울,1.06,59.10,114.510,13688,73.500,270958,81.5,1945.2
2012.01,세종,1.60,,,90,,3521,,
2012.01,울산,1.48,59.10,114.710,2535,70.900,34095,85.7,1888.8
2012.01,인천,1.30,59.8,113.750,3338,66.600,82080,82.2,2010.0
2012.01,전남,1.64,60.3,94.070,2845,62.100,70203,68.5,1987.2
2012.01,전북,1.44,52.9,97.740,4005,62.000,63788,73.7,1951.2
2012.01,제주,1.60,66.5,113.410,980,66.500,16501,74.5,2067.6
2012.01,충남,1.57,55.8,103.610,2738,61.200,66762,71.10,1953.6
2012.01,충북,1.49,53.7,104.650,2393,63.900,51180,72.7,1982.4
2012.02,강원,1.36,50.5,97.958,2334,64.283,47100,72.4,2021.3
2012.02,경기,1.34,58.2,117.811,18497,70.992,332790,83.2,1992.6
2012.02,경남,1.49,59.10,107.847,5895,68.492,109370,73.9,1991.8
2012.02,경북,1.48,58.4,99.773,3688,67.325,87543,69.6,1946.4
2012.02,광주,1.28,55.8,116.124,2149,70.717,43051,81.5,1974.2
2012.02,대구,1.21,57.2,116.957,3550,75.108,69808,77.2,2087.3
2012.02,대전,1.31,55.8,112.407,2166,73.342,41475,81.9,2020.3
2012.02,부산,1.13,55.0,111.320,4841,68.583,121692,77.0,2028.0
2012.02,서울,1.05,59.2,114.293,13664,73.625,270115,81.6,1958.4
2012.02,세종,1.58,,,92,,3535,,
2012.02,울산,1.47,59.5,114.505,2516,70.600,34098,86.0,1899.6
2012.02,인천,1.29,59.7,113.515,3326,66.492,82076,82.2,2019.5
2012.02,전남,1.63,60.9,93.932,2840,61.842,70351,68.5,1996.6
2012.02,전북,1.43,53.2,97.614,3999,61.825,63775,73.7,1962.3
2012.02,제주,1.58,65.6,113.259,980,66.325,16498,75.0,2074.7
2012.02,충남,1.56,56.10,103.505,2734,61.158,66942,71.9,1962.2
2012.02,충북,1.48,54.6,104.436,2391,63.783,51192,73.4,1991.6
2012.03,강원,1.35,52.6,97.827,2334,64.067,47088,72.7,2031.4
2012.03,경기,1.33,58.9,117.572,18464,71.083,332427,83.3,2004.0
2012.03,경남,1.48,59.8,107.665,5874,68.383,109266,74.7,2000.0
2012.03,경북,1.47,61.3,99.655,3679,67.050,87535,70.3,1957.2
2012.03,광주,1.27,55.7,115.918,2260,70.633,42963,81.7,1984.0
2012.03,대구,1.20,57.4,116.563,3558,74.817,69741,77.9,2093.8
2012.03,대전,1.30,56.6,112.225,2166,73.283,41395,82.5,2030.6
2012.03,부산,1.12,55.7,111.040,4822,68.467,121556,77.6,2038.8
2012.03,서울,1.04,59.7,114.075,13641,73.750,269273,81.8,1971.6
2012.03,세종,1.57,,,93,,3550,,
2012.03,울산,1.47,59.5,114.300,2496,70.300,34100,86.3,1910.4
2012.03,인천,1.28,61.3,113.280,3315,66.383,82072,82.2,2029.0
2012.03,전남,1.62,62.3,93.793,2835,61.583,70499,68.5,2006.0
2012.03,전북,1.42,55.9,97.488,3993,61.650,63762,73.7,1973.4
2012.03,제주,1.57,66.10,113.108,980,66.150,16495,75.5,2081.8
2012.03,충남,1.55,60.3,103.400,2729,61.117,67121,72.6,1970.8
2012.03,충북,1.47,57.8,104.222,2388,63.667,51204,74.0,2000.8
2012.04,강원,1.34,58.0,97.695,2333,63.850,47075,73.0,2041.5
2012.04,경기,1.32,59.7,117.332,18431,71.175,332065,83.4,2015.4
2012.04,경남,1.47,61.2,107.483,5852,68.275,109161,75.4,2008.2
2012.04,경북,1.46,62.9,99.537,3670,66.775,87528,70.9,1968.0
2012.04,광주,1.26,56.7,115.713,2370,70.550,42875,81.8,1993.8
2012.04,대구,1.19,58.3,116.170,3566,74.525,69674,78.5,2100.3
2012.04,대전,1.29,56.7,112.043,2165,73.225,41316,83.0,2040.9
2012.04,부산,1.11,55.7,110.760,4804,68.350,121419,78.3,2049.6
2012.04,서울,1.04,60.4,113.858,13617,73.875,268430,81.9,1984.8
2012.04,세종,1.56,,,94,,3564,,
2012.04,울산,1.46,60.3,114.095,2477,70.000,34103,86.7,1921.2
2012.04,인천,1.27,62.2,113.045,3303,66.275,82069,82.2,2038.5
2012.04,전남,1.61,63.6,93.655,2830,61.325,70648,68.4,2015.4
2012.04,전북,1.41,57.9,97.362,3987,61.475,63748,73.7,1984.5
2012.04,제주,1.56,65.2,112.957,980,65.975,16492,76.10,2088.9
2012.04,충남,1.54,63.2,103.295,2724,61.075,67301,73.4,1979.4
2012.04,충북,1.46,60.10,104.008,2386,63.550,51216,74.7,2010.0
2012.05,강원,1.33,59.6,97.563,2332,63.633,47063,73.3,2051.6
2012.05,경기,1.31,60.7,117.093,18398,71.267,331703,83.5,2026.8
2012.05,경남,1.46,61.5,107.300,5831,68.167,109057,76.10,2016.4
2012.05,경북,1.45,64.0,99.420,3662,66.500,87520,71.5,1978.8
2012.05,광주,1.25,56.8,115.507,2481,70.467,42787,81.9,2003.6
2012.05,대구,1.19,59.10,115.777,3574,74.233,69608,79.2,2106.8
2012.05,대전,1.29,57.7,111.860,2164,73.167,41237,83.6,2051.2
2012.05,부산,1.11,56.3,110.480,4785,68.233,121282,79.0,2060.4
2012.05,서울,1.03,61.0,113.640,13594,74.000,267588,82.10,1998.0
2012.05,세종,1.54,,,96,,3579,,
2012.05,울산,1.45,60.7,113.890,2458,69.700,34106,87.0,1932.0
2012.05,인천,1.27,62.4,112.810,3291,66.167,82065,82.2,2048.0
2012.05,전남,1.60,64.7,93.517,2826,61.067,70796,68.4,2024.8
2012.05,전북,1.40,59.6,97.237,3981,61.300,63735,73.6,1995.6
2012.05,제주,1.54,66.9,112.807,979,65.800,16489,76.6,2096.0
2012.05,충남,1.53,64.2,103.190,2720,61.033,67480,74.2,1988.0
2012.05,충북,1.45,61.9,103.793,2384,63.433,51228,75.4,2019.2
2012.06,강원,1.32,59.2,97.432,2331,63.417,47051,73.6,2061.7
2012.06,경기,1.30,60.8,116.854,18365,71.358,331340,83.6,2038.2
2012.06,경남,1.45,61.2,107.118,5810,68.058,108953,76.8,2024.6
2012.06,경북,1.44,63.9,99.303,3654,66.225,87512,72.2,1989.6
2012.06,광주,1.24,56.6,115.301,2592,70.383,42699,82.10,2013.4
2012.06,대구,1.18,59.2,115.383,3582,73.942,69541,79.9,2113.3
2012.06,대전,1.28,58.0,111.678,2164,73.108,41157,84.10,2061.5
2012.06,부산,1.10,56.7,110.200,4767,68.117,121146,79.6,2071.2
2012.06,서울,1.02,60.8,113.422,13570,74.125,266745,82.2,2011.2
2012.06,세종,1.53,,,98,,3593,,
2012.06,울산,1.44,59.9,113.685,2438,69.400,34109,87.3,1942.8
2012.06,인천,1.26,62.5,112.575,3280,66.058,82061,82.2,2057.5
2012.06,전남,1.59,64.9,93.378,2821,60.808,70944,68.4,2034.2
2012.06,전북,1.39,59.5,97.111,3975,61.125,63722,73.6,2006.7
2012.06,제주,1.53,67.10,112.656,979,65.625,16486,77.10,2103.1
2012.06,충남,1.52,63.7,103.085,2716,60.992,67660,74.9,1996.6
2012.06,충북,1.44,61.5,103.579,2381,63.317,51240,76.0,2028.4
2012.07,강원,1.31,60.10,97.300,2330,63.200,47038,74.0,2071.8
2012.07,경기,1.29,60.6,116.615,18332,71.450,330978,83.7,2049.6
2012.07,경남,1.44,60.4,106.935,5789,67.950,108848,77.5,2032.8
2012.07,경북,1.43,63.8,99.185,3645,65.950,87504,72.8,2000.4
2012.07,광주,1.23,56.6,115.095,2703,70.300,42611,82.2,2023.2
2012.07,대구,1.17,59.4,114.990,3590,73.650,69474,80.6,2119.8
2012.07,대전,1.27,58.0,111.495,2163,73.050,41078,84.7,2071.8
2012.07,부산,1.09,56.6,109.920,4748,68.000,121009,80.3,2082.0
2012.07,서울,1.01,60.6,113.205,13546,74.250,265902,82.3,2024.4
2012.07,세종,1.52,,,99,,3608,,
2012.07,울산,1.44,60.6,113.480,2419,69.100,34112,87.6,1953.6
2012.07,인천,1.25,62.5,112.340,3268,65.950,82058,82.2,2067.0
2012.07,전남,1.58,64.0,93.240,2816,60.550,71092,68.3,2043.6
2012.07,전북,1.38,59.0,96.985,3969,60.950,63709,73.6,2017.8
2012.07,제주,1.51,66.5,112.505,979,65.450,16482,77.7,2110.2
2012.07,충남,1.51,63.9,102.980,2711,60.950,67840,75.7,2005.2
2012.07,충북,1.43,61.4,103.365,2379,63.200,51252,76.7,2037.6
